"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Antigua and Barbuda","ATG","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","8.63528208599602","14.8454882953594","11.3987792060249","8.35261346856635","11.2726970971492","5.17248241319943","3.84423976878807","7.41125986556004","8.12494016857713","8.87644453181306","12.3705948660197","4.58070660707766","1.65025687618774","2.6061698817371","2.46161027283209","1.81286883247496","3.24532706328023","2.40313856382149","2.9771328688918","1.82737735261323","2.11012131746719","1.50361610721872","1.55207876991182","1.48386455692646","0.70149598731102","-0.963104283076532","1.64142497359063","4.46041552002252","0.408265974713373","3.73882516466873","4.3802137095918","1.78800965331556","1.51797928736939","1.01541519384145","2.03571198150144","-0.946544450222504","1.91150380003631","3.01750370241561","1.87238795788298","-0.93103432387862","2.16464421557525","",
"Australia","AUS","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","3.22144828224981","-0.0754165577940427","1.79244369164789","3.2848386346199","2.98082715253338","2.6874962187303","4.86607288482159","2.25021296622288","4.75443009201697","5.1331484893353","5.18594810783559","6.18899092417833","8.98306349330858","16.3812877841826","16.4888864364633","14.0202522111684","11.4181108560034","8.23580291777719","8.63455011283617","10.0159499741612","9.52560428472158","11.7095512971107","10.1578077462939","7.86320318145523","4.62789818139746","6.45574026773417","7.05298286145239","7.2093936842585","9.25175590889602","6.09500134251348","3.03970585731621","1.50224417005616","0.893858286180333","1.02117754461879","2.26276872300897","2.69579563939079","1.2332689689611","1.27294094701699","0.357060002215846","2.57974147017987","4.62080897195729","2.8603941528396","3.11357451665582","3.31104108853013","3.79719400406459","5.09230659681845","5.01163133933457","4.52557791274653","5.00187786897757","1.16723349576084","6.25272941586204","1.8565278867412","-0.12417731012772","1.4795723343474","-0.549652211548107","-0.53300469709626","3.74072948446687","1.89461830647863","",
"Austria","AUT","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","5.08715371682004","3.34020321438653","3.67826612051867","3.18378821910493","5.32141544871368","3.12236608115566","3.24776256800847","2.83803195138832","2.73357287683756","6.45139144295072","6.20437237050299","7.59993212686439","8.04554307290115","9.50213862595601","6.45777595736207","5.62491911676311","5.1987129955521","5.99301508755252","4.11437143988506","5.58062910865014","6.71666758872024","5.3552899319006","3.47278388072168","4.94977320294477","2.96299549184749","2.95099763374012","2.43694822732519","1.52685486254126","2.96476092906633","2.99968044443845","3.64187141731172","3.47909314147866","2.75708463277337","2.5249428634655","1.81391806316915","0.986205502429385","1.26699553666487","0.441905227151835","0.256349694475674","1.36404091396396","1.94710539424338","1.14559566666318","1.30755257860011","1.73971884960345","2.53779415754438","1.89216106882701","2.22117586707647","1.95632228093217","1.88926417785875","0.873054962177932","1.83341024455663","2.05423568508493","1.62388806972808","2.17570723682326","2.30097866680524","1.66762932777441","1.13280220909311","1.70225038320027","",
"Azerbaijan","AZE","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.5495126813255","1065.32922595741","747.124526633999","1386.06738810266","545.656356836015","26.4191628628825","9.24250458103711","-0.965134766133602","2.16214330452542","12.4927734482701","2.51500997873333","4.21438616378033","6.96146511586689","9.2519655783619","14.7234965538356","11.329188542411","20.58248281827","27.971036308702","-18.8992283768538","13.8276655951812","24.6069500302329","2.84498257716864","0.413868461430255","-1.32992025777561","-8.81053490734574","14.6288395906282","16.7339478435901","11.8679767799806","",
"Burundi","BDI","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","20.0774363441753","-3.56741645371692","4.68714930236158","5.41721757309175","-1.02936377780813","3.15203396139832","-5.31798617188208","3.05681314978679","5.36187983573895","5.18451180670623","1.38021894715867","4.29080996997106","5.51044247156997","12.4551776396042","21.0869057883553","8.07494824629163","14.3041256056411","12.5077052233197","26.1307076115913","16.3840243620574","-6.06331508686374","5.67202154794811","6.42854880295909","17.2161949892026","5.06883897594021","-4.25741423685669","-3.41779507796691","3.49122270047903","14.7571848244411","5.98556154118282","4.09314079265334","5.40176069954678","7.74264567579903","6.63844545647953","16.1027117424962","14.4531114060499","32.3977892307747","11.4505560048054","14.9541402608853","38.944893203091","13.7164067920133","1.02785857373888","11.9457486448591","13.1461593314354","18.8415894769233","2.84566633376673","8.27337152019732","24.2157977378602","10.4587948547095","8.56155174707402","8.3642475860606","14.2924396823893","7.95545917610913","5.3048535699795","21.3340425387921","0.960470190066005","11.4491729184542","-2.85085706573125","",
"Belgium","BEL","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.31546869427727","1.66769194647134","3.02579670028381","4.64242655848659","5.10071293696245","4.08601493307377","3.19343093712605","2.62028927660245","4.02382631115461","6.67141701472906","5.35821614216967","6.31782016036343","6.80698685180603","12.1683407819193","12.8897213906146","7.57526424252487","7.47805954193819","4.4232497300253","4.50524195115105","4.12659659533654","5.13919701513647","7.57041682950252","5.61284931658213","5.43871755878833","4.62774295016901","2.79678032229481","1.68411083761085","2.16899007920337","4.79745787523875","2.81240319022811","2.87662454164486","3.42452456155718","3.99323180523308","2.09430508748187","1.2207694524909","0.476592412994492","0.757636804774791","1.80561107193647","0.59890670823512","2.01461962155294","1.98280547276157","1.6400032238637","1.85011841517775","1.91500221728774","2.0830738872861","2.26470333177127","1.93168463641007","1.90885779278472","0.533161703119518","1.89208517130905","1.80731593834236","1.96110656626465","1.27127241209377","0.982655410047812","1.33899647968143","1.74324618875448","1.71810058037588","1.53355668974547","",
"Benin","BEN","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.04143567170696","3.78056113597356","2.54904113249346","-0.363671982972079","2.05762045820276","1.13666559869712","0.141072430955759","3.27352495192123","3.4541955220696","5.04704694041136","1.57328377445441","5.31722607761745","4.822739941858","14.9207099039566","14.2469357591905","14.035430018199","5.17688681539887","12.3344589512908","13.0046858312197","10.187819853439","7.46894826557292","16.1482840146863","4.74620974218689","1.9535809587033","-4.87698173501849","-3.60417258232943","3.02845984959575","-0.610506906538177","2.2249344566786","2.17659692492957","0.756620152258364","3.0251344657084","2.3783218214884","35.0301127836084","15.0994519109214","6.90729366475551","3.66750917264034","5.23160474787542","8.5432604894055","4.33806500728492","1.97207910850999","3.55310687839649","3.06386771008896","0.770195489779255","4.29380521704674","2.09166862858341","0.390494254155982","6.43806857942617","2.53020605021086","0.884971820845109","3.73387752539995","7.69269660821384","1.40667989004544","-0.248640138745643","0.0757471376386718","-0.279995285501528","0.0317074176629149","-0.00583222754814017","",
"Burkina Faso","BFA","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.90060824159292","2.01037156928882","5.14752475377193","1.81221658164534","-0.656072018132505","2.30311694455929","-4.41100840457686","-0.263878695490504","6.91315419311771","1.78342721835254","3.37747532516022","7.29664525533123","2.67785896603871","11.0147093833144","8.17615597380488","6.72550566612924","18.6619763376394","14.5323254954963","7.75352551257913","8.69436852767463","13.5846193820109","9.04651641935372","5.40931696257103","6.5010852879021","0.757066706390177","-6.34567686396451","1.23732317293776","3.40855659996397","4.83162040803336","1.8100154220885","-3.96778074937191","0.227059619300093","-1.44183977917692","14.6389618840795","6.76956903382226","0.348705151441322","1.55619984969735","7.94031603254311","4.436483920219","-0.81977196782006","3.17962951791554","3.83794580276593","1.48477964024923","0.0906273098166537","3.73939649537559","-0.662821135193752","0.99499192347956","7.63918843265759","2.40547043493402","6.80610100069924","6.70594636267631","5.82397326927034","-2.1291753150384","-0.620379059562865","-3.07342979518701","-1.25973357925947","4.72734009520369","2.36803043737928","",
"Bangladesh","BGD","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","6.2574815786661","0.0222234958283423","5.1640590218073","-8.74322462412945","7.93170495658832","6.29618883406641","14.7919634515432","-5.76958438106566","11.8277158013047","0.510309048647486","2.96325493219125","4.40201965201381","61.4057832766473","44.5427168978638","80.5697564038149","-17.6304192925943","-3.21015592853857","25.6188855872345","12.564505989955","17.5550670900907","9.89469031189969","9.85581246335165","8.48775587837076","7.87556634908613","18.4951156996505","8.25440489427072","11.1196311686085","7.495835297097","8.33797324985537","6.53273529225513","2.72953199600757","2.58216189888509","0.155518172767486","3.96621631607212","7.14493870348727","19.1432131119403","3.80023220118157","4.7362125615392","3.78103773718787","3.44665934960476","3.26116013153077","3.89286743491381","5.81581664836699","4.56213637954043","4.58636070468232","5.87593581535381","6.4712601029623","7.86096609206271","6.76435468601684","7.14464872957153","7.85944603491285","8.16459774560592","7.17494866801481","5.66878852759376","5.87276420529186","6.72784118978132","6.27868326675198","5.5974306017424","",
"Bulgaria","BGR","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","2.82093836845003","1.91647280411893","-0.645271728479216","2.73674849552556","0.229177129157534","1.34548961427502","0.063838800179596","-5.38974383643928","6.72968413394328","26.1880006603678","226.537860005017","59.5786492835572","51.0910538577888","72.7049683964406","134.521317574","69.7713957134241","779.470207767449","31.1674517190206","3.21756664558698","7.19676825327954","6.10840573205935","3.77370585338359","2.27115018306294","5.65948509574096","6.51169251194735","6.74143763509232","11.0913984829363","8.12976551430624","4.04741747488599","1.10747418336967","5.97862816604571","1.55524469369723","-0.70290592033966","0.462505958457399","2.20609281343893","2.2460996903189","3.40263633372714","3.61911913452595","",
"Bahrain","BHR","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","18.9117650564633","13.7239941504401","-3.68996715827636","-0.418480067619825","-1.82499452567055","-17.392650306292","0.659048470558687","2.00942770331535","3.9746603649989","4.82669556670419","-1.88252486252679","-3.53265229050334","-3.02581474199027","7.33118948628722","1.0906684880968","0.196721928618146","0.931715111452334","-7.05741056537718","2.65643374278032","29.9912765533724","-3.363827919977","3.41434955563082","8.6025806178363","10.991084622511","13.7349678263372","8.84243671557729","8.43563269466982","11.368304087826","-12.9943850748683","7.43857517359882","9.73685491624711","3.01465902110812","0.384304373047613","-1.67111123325951","-9.36918250683611","0.133799316427414","5.84259464777918","4.66961725134007","",
"Bahamas, The","BHS","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.16060125853875","1.08963254400911","1.34376418650264","1.50530105037868","2.01172772083376","3.77131854839681","4.71307254368398","5.16348079453482","8.92537279265979","6.14534567339142","4.58255157941801","6.78665889464816","5.55102347951745","13.2327069705336","10.6563782749377","2.38966526962676","1.72870302823918","2.24788378482255","8.55409653463195","10.0068656197742","17.6883277051817","3.69500754031992","5.97696702359711","3.17143546876633","8.46072714308335","4.66038702946136","6.58634765129547","1.48431064372323","1.81317133621013","5.07371104625649","2.55653962881554","3.90556508277351","-0.851983446815638","2.18336692667511","0.802435283547041","0.984243579670505","71.9149402580054","3.04923262933481","4.95092829527277","0.921909234075827","0.353469259182319","3.96087378302504","1.15467834799934","1.19452996340527","5.05674870888848","0.827941837132954","2.94751450710093","1.48894203785221","-1.03655346153106","-0.392678299596909","-0.858336035921084","3.26728794531385","1.52517392869255","2.56380283222859","7.04817258898223","1.13221230040772","1.70797927077464","0.679493635323425","",
"Bosnia and Herzegovina","BIH","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.84743047981557","-17.0567627656666","13.01148172725","-1.58192508714731","8.3557290024245","28.7877842617981","2.9638178620901","4.45965851209955","0.912490961949786","8.44210972990027","-2.75755251022585","7.79678666182907","6.19911659878922","7.35276515379191","0.183703961153725","1.50534192559637","2.48456266498845","0.671719500854294","-0.225272919798854","1.00614672853945","1.36664808238326","1.41105185502435","2.73574424313017","2.75285856365295","",
"Belarus","BLR","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.376705136924","1030.77681195532","1058.71449703356","1945.74860568566","661.504076806102","53.7143273126729","71.6495748144239","76.5804463289102","316.793435140463","185.290760695763","79.5345725430334","44.8937388712672","30.6853215032258","22.6751224510944","18.9721606003942","10.7486156433181","12.8727022949597","21.2135361716467","9.25866183752913","14.096144931871","66.8329080375463","75.2773691739957","21.2572956110887","18.1051561194206","16.0224937778597","8.34191705022135","8.6231474042701","11.5577539493349","",
"Belize","BLZ","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.76302684361016","1.35696458794014","0.937659292385433","2.13617101021566","5.61061426992484","5.77393377768023","3.12244371070867","1.67935812072311","0.215932233217856","7.36964239731719","5.06390365570968","-1.23523514874451","14.6762708750828","21.7106229615323","16.877291360442","1.15748445446408","2.24249544860149","7.34918198462597","3.58543421304761","14.9487836690882","-2.04440241819414","-6.97999438252185","7.74075518211485","9.43907991524216","-1.80503650797418","4.20236122300925","9.5815370649125","3.72633554128312","2.04538601394144","0.172866167439992","-3.18017403297689","3.99065517786508","1.65154051234295","3.58787774803069","6.0783780025985","1.96924390978477","-1.47630172557865","1.50304421442793","-2.23445114536993","0.475944592865332","-0.222606683464832","1.751555854025","-2.86068104513765","2.06849135990876","2.68043481406501","4.47896069618292","4.8452701708882","2.7332613229616","-3.09103099940398","-0.23290948334602","3.82654972942602","1.27577332217197","2.83484306100708","1.53085365258204","0.227703113390817","3.58597848364298","1.99820610538059","-1.11704612687568","",
"Bermuda","BMU","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","0.939036516447359","0.97654453759705","1.2708014333389","0.461053036683026","1.4611229965524","2.60861101197531","3.48033562166525","8.98161461041782","6.28106312292465","6.26951940569678","9.54621156469044","9.52577076132093","12.8122096518586","14.9839477292861","6.35702720381137","2.78364920103986","9.2691010950719","4.91871025612171","6.41536340172809","9.85408706889963","17.7093912978646","12.2085919680838","10.9973810790335","10.2965524892854","7.61408816990512","5.83513671310652","6.48815417957319","4.89301397206052","5.63671314662366","6.03357231008634","6.43059052362638","2.81388398355303","5.19630433868299","1.95956420226162","4.17846353413805","29.3646998855835","4.02390393960255","2.74155119963535","2.71214951959477","-4.23635541646478","-1.36919617463877","8.58044204513617","2.82473999072342","4.69214336220554","6.76237365063565","5.37717105684806","5.86640576511965","2.08533764888431","0.333664945487214","1.04890754179792","-0.0325725283768463","4.82961239242074","3.24589656193123","","","","","","",
"Bolivia","BOL","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","6.54817331830377","3.56147105682423","0.82421466201717","8.38594305234808","5.89102517482993","3.31587642819554","6.23245861653967","4.58848424100691","3.71900826446279","3.96056114675577","2.53863226694375","18.9777488012992","42.9445090936882","61.5459604554849","6.69527765816242","8.59892087468855","12.5406184316289","14.1038108031519","19.7971736438941","24.7576194644296","29.3731514210756","158.804760369022","265.616646837983","1443.46360297826","12338.6223237958","230.018392674113","13.9728999117386","18.1847317493934","13.1864279377339","16.267939907543","17.6894369269852","13.1992075771951","6.55715935830987","7.95220394052423","11.4272859228783","11.5802059356048","5.70504254118256","7.05113017302546","2.41156142201022","5.19540790953587","1.87009279635397","2.82075843337037","6.32999114089242","7.96770997396045","5.94079556824971","13.6636793822744","7.37335535253499","10.3811827150976","-2.41989591737956","8.777512448975","14.6023503507622","7.10027595858517","5.99538751637616","2.04950069742273","-4.62060331069441","-1.35486933742942","6.06139711975882","3.05626380556217","",
"Brazil","BRA","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","31.3025287643829","78.830758163645","69.766387530585","93.834679163515","51.3848679661146","39.4058905169358","29.2448362432431","26.6706789265929","20.9140226805464","17.0922848011679","20.2538929346553","19.1444079459279","22.6648530161981","34.800185694925","33.8622773230244","47.6269851502394","46.179565282369","41.0598003115908","56.480574203257","87.3068753333793","107.214033815378","104.83236356285","140.195627923097","212.785781721096","231.723499114601","145.271542160188","204.103424970658","651.113855704521","1209.12132836991","2700.44214011056","414.236261670349","968.184255515357","2001.34772635114","2302.84077822226","89.4974402737941","18.457783497873","7.72902341336797","4.92436158306298","8.01050088213842","5.60606514569551","8.22509431879853","9.79811223877498","14.0910215232072","7.75206076116663","7.43122546680286","6.77427409887123","6.43903809050693","8.77855272640775","7.31348273630748","8.42333832793074","8.31856504470051","7.94317879075956","7.50449981909998","7.84674214158716","7.56627704353183","8.09990090513357","3.47283998793702","3.02543262008869","",
"Barbados","BRB","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","29.3607284851515","3.02098256505496","9.7503357457655","6.71750617003958","12.3783334534307","22.9692807421338","12.1920462666008","9.86846710917797","5.64632388877054","5.20005192372733","3.52691366411075","4.45596304901395","7.33574196649957","2.76067083075937","6.74071076755638","22.8030727131795","3.22458127976543","2.48749455752255","4.6470371890438","3.06427995056539","3.06875804504432","2.54925419097174","0.914350764110154","8.70208350524618","4.43825936396784","-1.33730607313669","2.26363569596492","0.904416601158303","1.12074589793487","5.81956453112889","6.67718121316148","2.40971274754939","8.80330729450888","1.44757249412251","-1.90571513166144","3.68970116234928","3.6442628475763","-0.9559202784923","2.86527836671604","0.578574284485754","-1.54989541327159","0.151147082452368","3.25689752313222","3.63308193858525","",
"Brunei Darussalam","BRN","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","5.51896385125062","5.62712678034221","8.38109941297269","-2.17142932533827","12.6718897423209","86.113967266102","9.0215950239773","-4.8384433326173","-11.4200353159013","-1.27417156323986","-2.4649410473008","-31.9047475758694","10.72996071346","-7.66907302175966","8.69804995888528","8.40996376629136","-2.83728082295565","1.72687535623919","-2.95148952716741","-8.76362652690173","2.87299753220067","4.48875581511781","8.58485338489292","-11.6485735659254","11.5939764773489","29.0157091741674","-5.59189804976489","0.374209528530272","6.10461106430277","15.8861646575306","18.7663191432748","10.0477214755424","1.12044769381039","12.6927299583618","-22.091416476352","16.6882828463997","20.1805054151625","1.22165305416794","-2.82415369383664","-2.00588055506435","-17.4682752333897","-9.17941211973195","4.95369028901914","9.21765348827164","",
"Bhutan","BTN","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","4.38259276421317","7.46640127524796","6.64043351563495","10.0420638202148","6.3125946435965","6.68495529057955","0.403870952790754","14.6995538118274","5.50559514433384","5.70884938878389","8.76414689429804","9.29675865164793","8.18646243323458","12.851990013655","8.04781975770979","8.05612701869696","12.4853975361226","10.5096307048981","7.43530815533973","-1.1362664374395","5.35877642394729","4.75521965387979","3.06614808674217","3.70494507896115","5.90277544484543","5.41986063298312","2.95344148906753","5.51047021017818","4.75628611068424","5.8543111747357","8.51029909941575","9.17992965346896","5.86984315957424","6.92096102152291","3.5570680789087","4.38341141234658","5.10492102073907","1.77848192629338","",
